locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
533639	NP_988557.1	45359000	550	1407714	1408973	+	MMP1437	top6A	DNA topoisomerase VI A (NCBI)	COG1697	L	DNA topoisomerase VI, subunit A			GO:0006265,GO:0005694,GO:0005524,GO:0003918	5.99.1.3	DNA topoisomerase (ATP-hydrolyzing).
533640	NP_988558.1	45359001	550	1409164	1410327	+	MMP1438	MMP1438		COG2340	S	Uncharacterized protein with SCP/PR1 domains					
533641	NP_988559.1	45359002	550	1410479	1411699	+	MMP1439	MMP1439	2,3-bisphosphoglycerate-independent phosphoglycerate mutase 1 (NCBI)	COG3635	G	Predicted phosphoglycerate mutase, AP superfamily	TIGR00306 2,3-bisphosphoglycerate-independent phosphoglycerate mutase, archaeal form [apgM]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0046872,GO:0046538,GO:0046537	5.4.2.1	Phosphoglycerate mutase.
533642	NP_988560.1	45359003	550	1412642	1411701	-	MMP1440	MMP1440	conserved hypothetical protein (NCBI)	COG731	C	Fe-S oxidoreductases	TIGR03972 wyosine biosynthesis protein TYW1 [twy1]	Protein synthesis:tRNA and rRNA base modification	GO:0008152,GO:0003824,GO:0051536		
533643	NP_988561.1	45359004	550	1412750	1413439	+	MMP1441	mobB	ATP/GTP-binding site motif A (P-loop):Molybdopterin-guanine dinucleotide biosynthesis protein (NCBI)	COG1763	H	Molybdopterin-guanine dinucleotide biosynthesis protein			GO:0006777,GO:0005525,GO:0051536		
533644	NP_988562.1	45359005	550	1413550	1413837	+	MMP1442	MMP1442	ArsR family transcriptional regulator (NCBI)	COG640	K	Predicted transcriptional regulators			GO:0006355,GO:0005622,GO:0003700		
533645	NP_988563.1	45359006	550	1414018	1415142	+	MMP1443	MMP1443	GTP1/OBG family:ATP/GTP-binding site motif A (P-loop):TGS domain:Small GTP-binding protein domain (NCBI)	COG1163	R	Predicted GTPase	TIGR00231 small GTP-binding protein domain	Unknown function:General	GO:0015684,GO:0005622,GO:0016021,GO:0009276,GO:0005525,GO:0015093		
533646	NP_988564.1	45359007	550	1415153	1416040	+	MMP1444	MMP1444	Metallopeptidase family M24:Methionine aminopeptidase:Methionine aminopeptidase, subfamily 2 (NCBI)	COG24	J	Methionine aminopeptidase	TIGR00501 methionine aminopeptidase, type II [map]	Protein fate:Protein modification and repair	GO:0006508,GO:0004239	3.4.11.18	Methionyl aminopeptidase.
533647	NP_988565.1	45359008	550	1416060	1416629	+	MMP1445	guaA	GMP synthase (glutamine-hydrolyzing) (NCBI)	COG518	F	GMP synthase - Glutamine amidotransferase domain	TIGR00888 GMP synthase (glutamine-hydrolyzing), N-terminal domain [guaA]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006177,GO:0006541,GO:0005524,GO:0003922	6.3.5.2	GMP synthase (glutamine-hydrolyzing).
533648	NP_988566.1	45359009	550	1417241	1416669	-	MMP1446	MMP1446	Zn-finger, ZPR1 type:Zn-finger, ZPR1-related type (NCBI)	COG1779	R	C4-type Zn-finger protein	TIGR00310 ZPR1 zinc finger domain,TIGR00340 zinc finger protein ZPR1 homolog	Unknown function:General	GO:0005515,GO:0008270		
533649	NP_988567.1	45359010	550	1417426	1418064	+	MMP1447	MMP1447	Cro repressor family Helix-turn-helix motif containing protein (NCBI)						GO:0043565		
533650	NP_988568.1	45359011	550	1418070	1418336	+	MMP1448	ehaA	conserved hypothetical protein (NCBI)	COG4042	S	Predicted membrane protein					
533651	NP_988569.1	45359012	550	1418323	1418814	+	MMP1449	ehaB	conserved hypothetical protein (NCBI)	COG4041	S	Predicted membrane protein					
533652	NP_988570.1	45359013	550	1418815	1419081	+	MMP1450	ehaC	conserved hypothetical protein (NCBI)	COG4040	S	Predicted membrane protein					
533653	NP_988571.1	45359014	550	1419087	1419365	+	MMP1451	ehaD	conserved hypothetical protein (NCBI)	COG4039	S	Predicted membrane protein					
533654	NP_988572.1	45359015	550	1419374	1419628	+	MMP1452	ehaE	conserved hypothetical protein (NCBI)	COG4038	S	Predicted membrane protein					
533655	NP_988573.1	45359016	550	1419630	1420103	+	MMP1453	ehaF	conserved hypothetical protein (NCBI)	COG4037	S	Predicted membrane protein					
533656	NP_988574.1	45359017	550	1420103	1420789	+	MMP1454	ehaG	conserved hypothetical protein (NCBI)	COG4036	S	Predicted membrane protein					
533657	NP_988575.1	45359018	550	1420811	1421473	+	MMP1455	ehaH	putative transmembrane subunit of a hydrogenase (NCBI)	COG4078	S	Predicted membrane protein					
533658	NP_988576.1	45359019	550	1421483	1421692	+	MMP1456	ehaI	conserved hypothetical protein (NCBI)								
533659	NP_988577.1	45359020	550	1421694	1422572	+	MMP1457	ehaJ	energy conserving hydrogenase A integral membrane subunit (NCBI)	COG650	C	Formate hydrogenlyase subunit 4			GO:0008137	1.6.5.3	NADH dehydrogenase (ubiquinone).
533660	NP_988578.1	45359021	550	1422581	1422832	+	MMP1458	ehaK	conserved hypothetical protein (NCBI)								
533661	NP_988579.1	45359022	550	1422837	1423136	+	MMP1459	ehaL	conserved hypothetical protein (NCBI)	COG4035	S	Predicted membrane protein					
533662	NP_988580.1	45359023	550	1423152	1423562	+	MMP1460	ehaM	conserved hypothetical protein (NCBI)	COG4084	S	Uncharacterized protein conserved in archaea					
533663	NP_988581.1	45359024	550	1423585	1424055	+	MMP1461	ehaN	energy conserving hydrogenase A small subunit (NCBI)	COG3260	C	Ni,Fe-hydrogenase III small subunit			GO:0006120,GO:0051539,GO:0008137	1.6.5.3	NADH dehydrogenase (ubiquinone).
533664	NP_988582.1	45359025	550	1424070	1425197	+	MMP1462	ehaO	energy conserving hydrogenase A large subunit (NCBI)	COG3261	C	Ni,Fe-hydrogenase III large subunit			GO:0006118,GO:0008137,GO:0008901,GO:0051287,GO:0016151	1.6.5.3	NADH dehydrogenase (ubiquinone).
533665	NP_988583.1	45359026	550	1425226	1426407	+	MMP1463	ehaP	polyferredoxin (NCBI)	COG2878	C	Predicted NADH:ubiquinone oxidoreductase, subunit RnfB			GO:0006118,GO:0051536,GO:0009055,GO:0005489		
533666	NP_988584.1	45359027	550	1426400	1426885	+	MMP1464	ehaQ	conserved hypothetical protein (NCBI)	COG1142	C	Fe-S-cluster-containing hydrogenase components 2			GO:0006118,GO:0051536,GO:0009055		
533667	NP_988585.1	45359028	550	1426906	1427664	+	MMP1465	ehaR	conserved hypothetical protein (NCBI)	COG1142	C	Fe-S-cluster-containing hydrogenase components 2			GO:0006118,GO:0051536,GO:0009055		
533668	NP_988586.1	45359029	550	1427680	1428321	+	MMP1466	ehaS	conserved hypothetical protein (NCBI)	COG517	R	FOG: CBS domain			GO:0008152,GO:0003824		
533669	NP_988587.1	45359030	550	1428341	1428736	+	MMP1467	ehaT	conserved hypothetical protein (NCBI)								
533670	NP_988588.1	45359031	550	1429940	1428750	-	MMP1468	MMP1468	conserved hypothetical protein (NCBI)	COG3681	S	Uncharacterized conserved protein					
533671	NP_988589.1	45359032	550	1430297	1429995	-	MMP1469	ehbA	conserved hypothetical protein (NCBI)	COG1863	P	Multisubunit Na+/H+ antiporter, MnhE subunit			GO:0006812,GO:0016021,GO:0008324		
533672	NP_988590.1	45359033	550	1430489	1430923	+	MMP1470	pdfA	Prefoldin alpha subunit (GimC alpha subunit). (NCBI)	COG1730	O	Predicted prefoldin, molecular chaperone implicated in de novo protein folding	TIGR00293 prefoldin, alpha subunit [pfdA]	Protein fate:Protein folding and stabilization	GO:0006457,GO:0016272,GO:0051082		
5451374			550	1431129	1431053	-	RNA_27	tRNA-Val2	tRNA-Val (RefSeq)								
533674	NP_988591.1	45359034	550	1431231	1432280	+	MMP1471	MMP1471	conserved hypothetical protein (NCBI)	COG1323	R	Predicted nucleotidyltransferase					
533675	NP_988592.1	45359035	550	1432296	1432967	+	MMP1472	MMP1472	conserved hypothetical protein (NCBI)	COG1458	R	Predicted DNA-binding protein containing PIN domain	TIGR03875 RNA ligase partner, MJ_0950 family				
533676	NP_988593.1	45359036	550	1433023	1433403	+	MMP1473	MMP1473	conserved hypothetical protein (NCBI)	COG1844	S	Uncharacterized protein conserved in archaea					
533677	NP_988594.1	45359037	550	1433443	1436547	+	MMP1474	ileS	Isoleucyl-tRNA synthetase (NCBI)	COG60	J	Isoleucyl-tRNA synthetase	TIGR00392 isoleucine--tRNA ligase [ileS]	Protein synthesis:tRNA aminoacylation	GO:0006428,GO:0005737,GO:0005524,GO:0004822	6.1.1.5	Isoleucine--tRNA ligase.
533678	NP_988595.1	45359038	550	1437417	1436584	-	MMP1475	MMP1475	hypothetical protein (NCBI)								
533679	NP_988596.1	45359039	550	1438247	1437510	-	MMP1476	MMP1476	conserved hypothetical archaeal protein (NCBI)								
533680	NP_988597.1	45359040	550	1438364	1438759	+	MMP1477	cbiA	Cobyrinic acid a,c-diamide synthase (NCBI)						GO:0009236,GO:0043802,GO:0042242	6.3.1.-,6.3.5.9	,Hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolyzing).
533681	NP_988598.1	45359041	550	1438659	1439708	+	MMP1478	cbiA	Cobyrinic acid a,c-diamide synthase:Cobyrinic acid a,c-diamide synthase CbiA (NCBI)	COG1797	H	Cobyrinic acid a,c-diamide synthase	TIGR00379 cobyrinic acid a,c-diamide synthase [cobB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0009236,GO:0043802,GO:0042242	6.3.1.-	
533682	NP_988599.1	45359042	550	1439724	1440662	+	MMP1479	MMP1479	Protein of unknown function DUF147 (NCBI)						GO:0006096,GO:0030955,GO:0000287,GO:0004743		
533683	NP_988600.1	45359043	550	1440776	1442032	+	MMP1480	MMP1480	aconitase Family (NCBI)	COG65	E	3-isopropylmalate dehydratase large subunit	TIGR01343 homoaconitate hydratase family protein,TIGR02086 3-isopropylmalate dehydratase, large subunit		GO:0009098,GO:0051539,GO:0003861	4.2.1.33	3-isopropylmalate dehydratase.
533684	NP_988601.1	45359044	550	1442205	1442882	+	MMP1481	cbiM	Cobalamin biosynthesis protein (NCBI)	COG310	P	ABC-type Co2+ transport system, permease component	TIGR00123 cobalamin biosynthesis protein CbiM [cbiM]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0009236,GO:0016021		
533685	NP_988602.1	45359045	550	1442882	1443178	+	MMP1482	MMP1482	conserved hypothetical protein (NCBI)	COG1930	P	ABC-type cobalt transport system, periplasmic component	TIGR01165 cobalt transport protein [cbiN]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006824,GO:0009236,GO:0016020,GO:0015087		
533686	NP_988603.1	45359046	550	1443190	1443963	+	MMP1483	cbiQ	Cobalt transport protein Q (NCBI)	COG619	P	ABC-type cobalt transport system, permease component CbiQ and related transporters	TIGR02454 cobalt ABC transporter, permease protein CbiQ [cbiQ]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006824,GO:0009236,GO:0015087		
533687	NP_988604.1	45359047	550	1444027	1444863	+	MMP1484	cbiO	cobalt transport protein O (NCBI)	COG1122	P	ABC-type cobalt transport system, ATPase component	TIGR01166 cobalt ABC transporter, ATP-binding protein	Transport and binding proteins:Cations and iron carrying compounds	GO:0006824,GO:0009276,GO:0005524,GO:0016887		
533688	NP_988605.1	45359048	550	1444866	1445351	+	MMP1485	moaB	Molybdenum cofactor biosynthesis protein (NCBI)	COG521	H	Molybdopterin biosynthesis enzymes	TIGR00177 molybdenum cofactor synthesis domain		GO:0006777		
533689	NP_988606.1	45359049	550	1446178	1445375	-	MMP1486	MMP1486	putative mechanosensitive ion channel (NCBI)	COG668	M	Small-conductance mechanosensitive channel			GO:0016020		
533690	NP_988607.1	45359050	550	1446303	1447700	+	MMP1487	gapN	Aldehyde dehydrogenase (NCBI)	COG1012	C	NAD-dependent aldehyde dehydrogenases			GO:0008152,GO:0016491		
533691	NP_988608.1	45359051	550	1447747	1449123	+	MMP1488	MMP1488	Modulator of DNA gyrase (NCBI)	COG312	R	Predicted Zn-dependent proteases and their inactivated homologs					
533692	NP_988609.1	45359052	550	1451026	1449326	-	MMP1489	MMP1489	inositol monophosphate related protein (NCBI)	COG61	G	Predicted sugar kinase			GO:0008152,GO:0003951,GO:0004437	2.7.1.23	NAD(+) kinase.
533693	NP_988610.1	45359053	550	1451118	1451885	+	MMP1490	MMP1490	ATP/GTP-binding site motif A (P-loop) (NCBI)	COG4088	F	Predicted nucleotide kinase	TIGR03574 L-seryl-tRNA(Sec) kinase [pstK]	Protein synthesis:tRNA aminoacylation		2.7.1.164	
533694	NP_988611.1	45359054	550	1453156	1451888	-	MMP1491	trzA	Chlorohydrolase (NCBI)	COG402	FR	Cytosine deaminase and related metal-dependent hydrolases			GO:0016810		
533695	NP_988612.1	45359055	550	1453759	1453202	-	MMP1492	pyrE	Orotate phosphoribosyltransferase (NCBI)	COG461	F	Orotate phosphoribosyltransferase	TIGR00336 orotate phosphoribosyltransferase [pyrE]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0006355,GO:0009116,GO:0006221,GO:0004588,GO:0003700	2.4.2.10	Orotate phosphoribosyltransferase.
533696	NP_988613.1	45359056	550	1453865	1455208	+	MMP1493	MMP1493	conserved hypothetical protein (NCBI)				TIGR01564 S-layer protein	Cell envelope:Surface structures	GO:0005618		
533697	NP_988614.1	45359057	550	1455296	1455910	+	MMP1494	MMP1494		COG2029	S	Uncharacterized conserved protein					
533698	NP_988615.1	45359058	550	1456922	1455924	-	MMP1495	MMP1495	conserved hypothetical protein (NCBI)	COG1242	R	Predicted Fe-S oxidoreductase	TIGR01212 radical SAM protein, TIGR01212 family	Unknown function:Enzymes of unknown specificity	GO:0008152,GO:0003824,GO:0051536		
533699	NP_988616.1	45359059	550	1457002	1458504	+	MMP1496	MMP1496	Phenylalanyl-tRNA synthetase alpha subunit (NCBI)	COG16	J	Phenylalanyl-tRNA synthetase alpha subunit	TIGR00468 phenylalanine--tRNA ligase, alpha subunit [pheS]	Protein synthesis:tRNA aminoacylation	GO:0006432,GO:0009328,GO:0005524,GO:0004826	6.1.1.20	Phenylalanine--tRNA ligase.
533700	NP_988617.1	45359060	550	1458529	1459008	+	MMP1497	MMP1497	conserved hypothetical protein (NCBI)	COG4019	S	Uncharacterized protein conserved in archaea					
533701	NP_988618.1	45359061	550	1459005	1459787	+	MMP1498	MMP1498	conserved hypothetical protein (NCBI)	COG4017	S	Uncharacterized protein conserved in archaea					
533702	NP_988619.1	45359062	550	1460317	1459805	-	MMP1499	MMP1499	conserved hypothetical archaeal protein (NCBI)	COG4800	K	Predicted transcriptional regulator with an HTH domain					
533703	NP_988620.1	45359063	550	1461463	1460366	-	MMP1500	ftsz2	Cell division protein FtsZ2 (NCBI)	COG206	D	Cell division GTPase	TIGR00065 cell division protein FtsZ [ftsZ]	Cellular processes:Cell division	GO:0051258,GO:0007017,GO:0005737,GO:0043234,GO:0005874,GO:0005525,GO:0003924		
5451375			550	1461663	1461969	+	RNA_49	srp	signal recognition particle 7S RNA (RefSeq)								
533705	NP_988621.1	45359064	550	1462031	1462522	+	MMP1501	MMP1501	Protein of unknown function UPF0025:Metallo-phosphoesterase:Serine/threonine-specific protein phosphatase (NCBI)	COG622	R	Predicted phosphoesterase	TIGR00040 phosphodiesterase, MJ0936 family	Unknown function:Enzymes of unknown specificity	GO:0016787	3.1.-.-	
533706	NP_988622.1	45359065	550	1462951	1462535	-	MMP1502	porF	conserved archaeal protein, pyruvate oxidoreductase-associated (NCBI)	COG437	C	Fe-S-cluster-containing hydrogenase components 1			GO:0006118,GO:0051536,GO:0009055		
533707	NP_988623.1	45359066	550	1463473	1462970	-	MMP1503	porE	conserved archaeal protein, pyruvate oxidoreductase-associated (NCBI)	COG437	C	Fe-S-cluster-containing hydrogenase components 1			GO:0006118,GO:0051536,GO:0009055		
533708	NP_988624.1	45359067	550	1464393	1463497	-	MMP1504	porB	pyruvate oxidoreductase (synthase) subunit beta (NCBI)	COG1013	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, beta subunit			GO:0030976,GO:0019164	1.2.7.1	Pyruvate synthase.
533709	NP_988625.1	45359068	550	1465573	1464410	-	MMP1505	porA	pyruvate oxidoreductase (synthase) subunit alpha (NCBI)	COG674	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, alpha subunit			GO:0006118,GO:0019164	1.2.7.1	Pyruvate synthase.
533710	NP_988626.1	45359069	550	1465852	1465595	-	MMP1506	porD	pyruvate oxidoreductase (synthase) subunit delta (NCBI)	COG1144	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, delta subunit	TIGR02179 2-oxoacid:acceptor oxidoreductase, delta subunit, pyruvate/2-ketoisovalerate family		GO:0006118,GO:0051539,GO:0019164,GO:0009055	1.2.7.1	Pyruvate synthase.
533711	NP_988627.1	45359070	550	1466397	1465867	-	MMP1507	porC	pyruvate oxidoreductase (synthase) subunit gamma (NCBI)	COG1014	C	Pyruvate:ferredoxin oxidoreductase and related 2-oxoacid:ferredoxin oxidoreductases, gamma subunit	TIGR02175 2-oxoacid:acceptor oxidoreductase, gamma subunit, pyruvate/2-ketoisovalerate family		GO:0006118,GO:0019164	1.2.7.1	Pyruvate synthase.
533712	NP_988628.1	45359071	550	1466665	1466970	+	MMP1508	MMP1508	Conserved Hypothetical Protein (NCBI)	COG1849	S	Uncharacterized protein conserved in archaea					
533713	NP_988629.1	45359072	550	1466991	1467332	+	MMP1509	MMP1509	conserved hypothetical protein (NCBI)	COG1885	S	Uncharacterized protein conserved in archaea					
533714	NP_988630.1	45359073	550	1468760	1467465	-	MMP1510	MMP1510	Asp-tRNAAsn/Glu-tRNAGln amidotransferase subunit A (NCBI)	COG154	J	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases	TIGR00132 aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, A subunit [gatA]	Protein synthesis:tRNA aminoacylation	GO:0006412,GO:0004040,GO:0050566,GO:0050567	6.3.5.6,6.3.5.7	Asparaginyl-tRNA synthase (glutamine-hydrolyzing).,Glutaminyl-tRNA synthase (glutamine-hydrolyzing).
533715	NP_988631.1	45359074	550	1470299	1468938	-	MMP1511	MMP1511	Sodium:alanine symporter (NCBI)	COG1115	E	Na+/alanine symporter	TIGR00835 amino acid carrier protein [agcS]		GO:0006814,GO:0016020,GO:0005283		
533716	NP_988632.1	45359075	550	1471643	1470522	-	MMP1512	alr	Alanine racemase (NCBI)	COG787	M	Alanine racemase	TIGR00492 alanine racemase [alr]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0006522,GO:0008784	5.1.1.1	Alanine racemase.
533717	NP_988633.1	45359076	550	1472821	1471700	-	MMP1513	ald	alanine dehydrogenase (NCBI)	COG686	E	Alanine dehydrogenase	TIGR00518 alanine dehydrogenase [ald]	Energy metabolism:Amino acids and amines	GO:0006118,GO:0000286	1.4.1.1	Alanine dehydrogenase.
533718	NP_988634.1	45359077	550	1473136	1474458	+	MMP1514	tyrA	Prephenate dehydrogenase (NCBI)	COG287	E	Prephenate dehydrogenase			GO:0006571,GO:0006432,GO:0006118,GO:0008033,GO:0008977,GO:0000049,GO:0005524,GO:0004826,GO:0004665,GO:0000287	1.3.1.12	Prephenate dehydrogenase.
533719	NP_988635.1	45359078	550	1476184	1474553	-	MMP1515	hsp60	Chaperonin GroEL (thermosome, HSP60 family) (NCBI)	COG459	O	Chaperonin GroEL (HSP60 family)	TIGR02339 thermosome, various subunits, archaeal	Protein fate:Protein folding and stabilization	GO:0006457,GO:0005524,GO:0051082		
533720	NP_988636.1	45359079	550	1477036	1476368	-	MMP1516	MMP1516	conserved hypothetical archaeal protein (NCBI)	COG1354	S	Uncharacterized conserved protein					
533721	NP_988637.1	45359080	550	1477657	1477055	-	MMP1517	MMP1517	conserved hypothetical protein (NCBI)	COG1994	R	Zn-dependent proteases			GO:0006508,GO:0004222		
533722	NP_988638.1	45359081	550	1478728	1477790	-	MMP1518	MMP1518	sulfate/molybdate ABC-transporter homolog, ATPase subunit (NCBI)	COG3842	E	ABC-type spermidine/putrescine transport systems, ATPase components			GO:0006810,GO:0043190,GO:0005524,GO:0005215,GO:0016887,GO:0016820		
533723	NP_988639.1	45359082	550	1479510	1478743	-	MMP1519	MMP1519	anion transport system permease protein (NCBI)	COG555	O	ABC-type sulfate transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
533724	NP_988640.1	45359083	550	1479677	1480351	+	MMP1520	MMP1520	ATP/GTP-binding site motif A (P-loop):HypB/UreG, nucleotide-binding:Hydrogenase accessory protein HypB (NCBI)	COG378	OK	Ni2+-binding GTPase involved in regulation of expression and maturation of urease and hydrogenase	TIGR00073 hydrogenase accessory protein HypB [hypB]	Protein fate:Protein modification and repair	GO:0006461,GO:0016151		
533725	NP_988641.1	45359084	550	1480806	1480378	-	MMP1521	MMP1521	conserved hypothetical archaeal protein (NCBI)	COG4077	S	Uncharacterized protein conserved in archaea					
533726	NP_988642.1	45359085	550	1481829	1480807	-	MMP1522	MMP1522	conserved hypothetical archaeal protein (NCBI)	COG392	S	Predicted integral membrane protein	TIGR00374 conserved hypothetical protein	Hypothetical proteins:Conserved			
533727	NP_988643.1	45359086	550	1483047	1481881	-	MMP1523	MMP1523	SecD/SecF/SecDF export membrane protein (NCBI)	COG342	U	Preprotein translocase subunit SecD			GO:0015628,GO:0015627,GO:0008565		
533728	NP_988644.1	45359087	550	1483910	1483065	-	MMP1524	secF	SecD/SecF/SecDF export membrane protein (NCBI)	COG341	U	Preprotein translocase subunit SecF			GO:0015628,GO:0015627,GO:0016020,GO:0008565,GO:0008158		
533729	NP_988645.1	45359088	550	1484018	1485280	+	MMP1525	MMP1525	Modulator of DNA gyrase (NCBI)	COG312	R	Predicted Zn-dependent proteases and their inactivated homologs					
533730	NP_988646.1	45359089	550	1485329	1486021	+	MMP1526	rncS	Ribonuclease III family:Double-stranded RNA binding (DsRBD) domain (NCBI)	COG571	K	dsRNA-specific ribonuclease	TIGR02191 ribonuclease III [rnc]	Transcription:RNA processing	GO:0016075,GO:0006396,GO:0005622,GO:0004525,GO:0003725	3.1.26.3	Ribonuclease III.
533731	NP_988647.1	45359090	550	1487314	1486064	-	MMP1527	MMP1527	Aminotransferase (subgroup I) (NCBI)	COG436	E	Aspartate/tyrosine/aromatic aminotransferase			GO:0009058,GO:0016769,GO:0030170	2.6.1.-	
533732	NP_988648.1	45359091	550	1488231	1487425	-	MMP1528	pheA	Prephenate dehydratase (NCBI)	COG77	E	Prephenate dehydratase			GO:0009094,GO:0005506,GO:0004664,GO:0004497	4.2.1.51	Prephenate dehydratase.
533733	NP_988649.1	45359092	550	1488938	1488228	-	MMP1529	MMP1529	conserved hypothetical archaeal protein (NCBI)						GO:0008152,GO:0008168		
533734	NP_988650.1	45359093	550	1489225	1488935	-	MMP1530	MMP1530	conserved hypothetical protein (NCBI)								
533735	NP_988651.1	45359094	550	1490206	1489235	-	MMP1531	MMP1531	conserved hypothetical protein (NCBI)	COG2144	R	Selenophosphate synthetase-related proteins	TIGR03267 putative methanogenesis marker protein 2	Energy metabolism:Methanogenesis	GO:0003824		
533736	NP_988652.1	45359095	550	1491649	1490354	-	MMP1532	pgk	Phosphoglycerate kinase (NCBI)	COG126	G	3-phosphoglycerate kinase			GO:0006096,GO:0004618	2.7.2.3	Phosphoglycerate kinase.
533737	NP_988653.1	45359096	550	1491966	1492418	+	MMP1533	MMP1533	Conserved hypothetical Archael protein (NCBI)								
533738	NP_988654.1	45359097	550	1492583	1492972	+	MMP1534	MMP1534	conserved hypothetical protein (NCBI)	COG1936	F	Predicted nucleotide kinase (related to CMP and AMP kinases)					
533739	NP_988655.1	45359098	550	1494176	1492980	-	MMP1535	MMP1535	Conserved hypothetical archaeal protein (NCBI)	COG1784	S	Predicted membrane protein					
533740	NP_988656.1	45359099	550	1494788	1494177	-	MMP1536	MMP1536	conserved hypothetical archaeal protein (NCBI)	COG4085	R	Predicted RNA-binding protein, contains TRAM domain			GO:0003676		
533741	NP_988657.1	45359100	550	1494996	1495451	+	MMP1537	MMP1537	Cytochrome c heme-binding site (NCBI)								
533742	NP_988658.1	45359101	550	1495475	1495945	+	MMP1538	MMP1538	predicted transporter component (NCBI)								
533743	NP_988659.1	45359102	550	1496007	1496567	+	MMP1539	MMP1539	conserved hypothetical protein (NCBI)								
533744	NP_988660.1	45359103	550	1496564	1497385	+	MMP1540	MMP1540	Conserved hypothetical Archael protein (NCBI)	COG63	G	Predicted sugar kinase					
533745	NP_988661.1	45359104	550	1497728	1497411	-	MMP1541	MMP1541	conserved hypothetical archaeal protein (NCBI)	COG4818	S	Predicted membrane protein			GO:0016021		
5451376			550	1497882	1497956	+	RNA_18	tRNA-Ile1	tRNA-Ile (RefSeq)								
533747	NP_988662.1	45359105	550	1498607	1498017	-	MMP1542	MMP1542	translin related protein (NCBI)	COG2178	J	Predicted RNA-binding protein of the translin family					
533748	NP_988663.1	45359106	550	1498876	1499880	+	MMP1543	MMP1543	LSU Ribosomal protein L3P (NCBI)	COG87	J	Ribosomal protein L3	TIGR03626 archaeal ribosomal protein L3 [rpl3p]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
533749	NP_988664.1	45359107	550	1499911	1500669	+	MMP1544	MMP1544	LSU Ribosomal protein L4P (NCBI)	COG88	J	Ribosomal protein L4	TIGR03672 50S ribosomal protein L4P [rpl4p]		GO:0006412,GO:0005840,GO:0003735		
533750	NP_988665.1	45359108	550	1500691	1500951	+	MMP1545	MMP1545	LSU Ribosomal protein L23P (NCBI)	COG89	J	Ribosomal protein L23	TIGR03636 archaeal ribosomal protein L23	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735,GO:0003723,GO:0000166		
533751	NP_988666.1	45359109	550	1500992	1501714	+	MMP1546	MMP1546	LSU Ribosomal protein L2P (NCBI)	COG90	J	Ribosomal protein L2			GO:0006412,GO:0005840,GO:0003735		
533752	NP_988667.1	45359110	550	1501753	1502238	+	MMP1547	rpsS	SSU ribosomal protein S19P (NCBI)	COG185	J	Ribosomal protein S19	TIGR01025 ribosomal protein S19 [rpsS]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015935,GO:0003735		
533753	NP_988668.1	45359111	550	1502897	1502325	-	MMP1548	MMP1548	Fe-S type hydro-lyases tartrate/fumarate beta region (NCBI)	COG1838	C	Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain	TIGR00723 hydrolyase, tartrate beta subunit/fumarate domain protein, Fe-S type		GO:0004333	4.2.1.2	Fumarate hydratase.
533754	NP_988669.1	45359112	550	1502975	1503781	+	MMP1549	MMP1549	AP endonuclease, family 2 (NCBI)	COG1082	G	Sugar phosphate isomerases/epimerases			GO:0006281,GO:0005622,GO:0003677,GO:0004519		
533755	NP_988670.1	45359113	550	1503803	1504474	+	MMP1550	MMP1550	NADP oxidoreductase, coenzyme F420-dependent (NCBI)	COG2085	R	Predicted dinucleotide-binding enzymes	TIGR01915 NADPH-dependent F420 reductase [npdG]	Energy metabolism:Electron transport	GO:0006118	1.-.-.-	
533756	NP_988671.1	45359114	550	1506183	1504831	-	MMP1551	ffh	signal recognition particle protein SRP54 (NCBI)	COG541	U	Signal recognition particle GTPase			GO:0006614,GO:0048500,GO:0016020,GO:0008312,GO:0017111,GO:0005525		
